pfn,tot_access_count,tlb_hit,tlb_tot_miss,tlb_miss_pt_hit,tlb_miss_pt_miss,tlb_miss_pt_miss_outstand,tlb_miss_pt_miss_pending
525056,2176,0,0,0,0,0,0
525057,2176,0,0,0,0,0,0
525058,2176,0,0,0,0,0,0
525059,2176,0,0,0,0,0,0
525060,2176,0,0,0,0,0,0
525061,2176,0,0,0,0,0,0
525062,2176,0,0,0,0,0,0
525063,2176,0,0,0,0,0,0
525064,2176,0,0,0,0,0,0
525065,2176,0,0,0,0,0,0
525066,2176,0,0,0,0,0,0
525067,2176,0,0,0,0,0,0
525068,2176,0,0,0,0,0,0
525069,2176,0,0,0,0,0,0
525070,2176,0,0,0,0,0,0
525071,2176,0,0,0,0,0,0
525072,2176,0,0,0,0,0,0
525073,2176,0,0,0,0,0,0
525074,2176,0,0,0,0,0,0
525075,2176,0,0,0,0,0,0
525076,2176,0,0,0,0,0,0
525077,2176,0,0,0,0,0,0
525078,2176,0,0,0,0,0,0
525079,2176,0,0,0,0,0,0
525080,2176,0,0,0,0,0,0
525081,2176,0,0,0,0,0,0
525082,2176,0,0,0,0,0,0
525083,2176,0,0,0,0,0,0
525084,2176,0,0,0,0,0,0
525085,2176,0,0,0,0,0,0
525086,2176,0,0,0,0,0,0
525087,2176,0,0,0,0,0,0
525088,2176,0,0,0,0,0,0
525089,2176,0,0,0,0,0,0
525090,2176,0,0,0,0,0,0
525091,2176,0,0,0,0,0,0
525092,2176,0,0,0,0,0,0
525093,2176,0,0,0,0,0,0
525094,2176,0,0,0,0,0,0
525095,2176,0,0,0,0,0,0
525096,2176,0,0,0,0,0,0
525097,2176,0,0,0,0,0,0
525098,2176,0,0,0,0,0,0
525099,2176,0,0,0,0,0,0
525100,2176,0,0,0,0,0,0
525101,2176,0,0,0,0,0,0
525102,2176,0,0,0,0,0,0
525103,2176,0,0,0,0,0,0
525104,2176,0,0,0,0,0,0
525105,2176,0,0,0,0,0,0
525106,2176,0,0,0,0,0,0
525107,2176,0,0,0,0,0,0
525108,2176,0,0,0,0,0,0
525109,2176,0,0,0,0,0,0
525110,2176,0,0,0,0,0,0
525111,2176,0,0,0,0,0,0
525112,2176,0,0,0,0,0,0
525113,2176,0,0,0,0,0,0
525114,2176,0,0,0,0,0,0
525115,2176,0,0,0,0,0,0
525116,2176,0,0,0,0,0,0
525117,2176,0,0,0,0,0,0
525118,2176,0,0,0,0,0,0
525119,2176,0,0,0,0,0,0
525120,2176,0,0,0,0,0,0
525121,2176,0,0,0,0,0,0
525122,2176,0,0,0,0,0,0
525123,2176,0,0,0,0,0,0
525124,2176,0,0,0,0,0,0
525125,2176,0,0,0,0,0,0
525126,2176,0,0,0,0,0,0
525127,2176,0,0,0,0,0,0
525128,2176,0,0,0,0,0,0
525129,2176,0,0,0,0,0,0
525130,2176,0,0,0,0,0,0
525131,2176,0,0,0,0,0,0
525132,2176,0,0,0,0,0,0
525133,2176,0,0,0,0,0,0
525134,2176,0,0,0,0,0,0
525135,2176,0,0,0,0,0,0
525136,2176,0,0,0,0,0,0
525137,2176,0,0,0,0,0,0
525138,2176,0,0,0,0,0,0
525139,2176,0,0,0,0,0,0
525140,2176,0,0,0,0,0,0
525141,2176,0,0,0,0,0,0
525142,2176,0,0,0,0,0,0
525143,2176,0,0,0,0,0,0
525144,2176,0,0,0,0,0,0
525145,2176,0,0,0,0,0,0
525146,2176,0,0,0,0,0,0
525147,2176,0,0,0,0,0,0
525148,2176,0,0,0,0,0,0
525149,2176,0,0,0,0,0,0
525150,2176,0,0,0,0,0,0
525151,2176,0,0,0,0,0,0
525152,2176,0,0,0,0,0,0
525153,2176,0,0,0,0,0,0
525154,2176,0,0,0,0,0,0
525155,2176,0,0,0,0,0,0
525156,2176,0,0,0,0,0,0
525157,2176,0,0,0,0,0,0
525158,2176,0,0,0,0,0,0
525159,2176,0,0,0,0,0,0
525160,2176,0,0,0,0,0,0
525161,2176,0,0,0,0,0,0
525162,2176,0,0,0,0,0,0
525163,2176,0,0,0,0,0,0
525164,2176,0,0,0,0,0,0
525165,2176,0,0,0,0,0,0
525166,2176,0,0,0,0,0,0
525167,2176,0,0,0,0,0,0
525168,2176,0,0,0,0,0,0
525169,2176,0,0,0,0,0,0
525170,2176,0,0,0,0,0,0
525171,2176,0,0,0,0,0,0
525172,2176,0,0,0,0,0,0
525173,2176,0,0,0,0,0,0
525174,2176,0,0,0,0,0,0
525175,2176,0,0,0,0,0,0
525176,2176,0,0,0,0,0,0
525177,2176,0,0,0,0,0,0
525178,2176,0,0,0,0,0,0
525179,2176,0,0,0,0,0,0
525180,2176,0,0,0,0,0,0
525181,2176,0,0,0,0,0,0
525182,2176,0,0,0,0,0,0
525183,2176,0,0,0,0,0,0
525184,2176,0,0,0,0,0,0
525185,2176,0,0,0,0,0,0
525186,2176,0,0,0,0,0,0
525187,2176,0,0,0,0,0,0
525188,2176,0,0,0,0,0,0
525189,2176,0,0,0,0,0,0
525190,2176,0,0,0,0,0,0
525191,2176,0,0,0,0,0,0
525192,2176,0,0,0,0,0,0
525193,2176,0,0,0,0,0,0
525194,2176,0,0,0,0,0,0
525195,2176,0,0,0,0,0,0
525196,2176,0,0,0,0,0,0
525197,2176,0,0,0,0,0,0
525198,2176,0,0,0,0,0,0
525199,2176,0,0,0,0,0,0
525200,2176,0,0,0,0,0,0
525201,2176,0,0,0,0,0,0
525202,2176,0,0,0,0,0,0
525203,2176,0,0,0,0,0,0
525204,2176,0,0,0,0,0,0
525205,2176,0,0,0,0,0,0
525206,2176,0,0,0,0,0,0
525207,2176,0,0,0,0,0,0
525208,2176,0,0,0,0,0,0
525209,2176,0,0,0,0,0,0
525210,2176,0,0,0,0,0,0
525211,2176,0,0,0,0,0,0
525212,2176,0,0,0,0,0,0
525213,2176,0,0,0,0,0,0
525214,2176,0,0,0,0,0,0
525215,2176,0,0,0,0,0,0
525216,2176,0,0,0,0,0,0
525217,2176,0,0,0,0,0,0
525218,2176,0,0,0,0,0,0
525219,2176,0,0,0,0,0,0
525220,2176,0,0,0,0,0,0
525221,2176,0,0,0,0,0,0
525222,2176,0,0,0,0,0,0
525223,2176,0,0,0,0,0,0
525224,2176,0,0,0,0,0,0
525225,2176,0,0,0,0,0,0
525226,2176,0,0,0,0,0,0
525227,2176,0,0,0,0,0,0
525228,2176,0,0,0,0,0,0
525229,2176,0,0,0,0,0,0
525230,2176,0,0,0,0,0,0
525231,2176,0,0,0,0,0,0
525232,2176,0,0,0,0,0,0
525233,2176,0,0,0,0,0,0
525234,2176,0,0,0,0,0,0
525235,2176,0,0,0,0,0,0
525236,2176,0,0,0,0,0,0
525237,2176,0,0,0,0,0,0
525238,2176,0,0,0,0,0,0
525239,2176,0,0,0,0,0,0
525240,2176,0,0,0,0,0,0
525241,2176,0,0,0,0,0,0
525242,2176,0,0,0,0,0,0
525243,2176,0,0,0,0,0,0
525244,2176,0,0,0,0,0,0
525245,2176,0,0,0,0,0,0
525246,2176,0,0,0,0,0,0
525247,2176,0,0,0,0,0,0
525248,2176,0,0,0,0,0,0
525249,2176,0,0,0,0,0,0
525250,2176,0,0,0,0,0,0
525251,2176,0,0,0,0,0,0
525252,2176,0,0,0,0,0,0
525253,2176,0,0,0,0,0,0
525254,2176,0,0,0,0,0,0
525255,2176,0,0,0,0,0,0
525256,2176,0,0,0,0,0,0
525257,2176,0,0,0,0,0,0
525258,2176,0,0,0,0,0,0
525259,2176,0,0,0,0,0,0
525260,2176,0,0,0,0,0,0
525261,2176,0,0,0,0,0,0
525262,2176,0,0,0,0,0,0
525263,2176,0,0,0,0,0,0
525264,2176,0,0,0,0,0,0
525265,2176,0,0,0,0,0,0
525266,2176,0,0,0,0,0,0
525267,2176,0,0,0,0,0,0
525268,2176,0,0,0,0,0,0
525269,2176,0,0,0,0,0,0
525270,2176,0,0,0,0,0,0
525271,2176,0,0,0,0,0,0
525272,2176,0,0,0,0,0,0
525273,2176,0,0,0,0,0,0
525274,2176,0,0,0,0,0,0
525275,2176,0,0,0,0,0,0
525276,2176,0,0,0,0,0,0
525277,2176,0,0,0,0,0,0
525278,2176,0,0,0,0,0,0
525279,2176,0,0,0,0,0,0
525280,2176,0,0,0,0,0,0
525281,2176,0,0,0,0,0,0
525282,2176,0,0,0,0,0,0
525283,2176,0,0,0,0,0,0
525284,2176,0,0,0,0,0,0
525285,2176,0,0,0,0,0,0
525286,2176,0,0,0,0,0,0
525287,2176,0,0,0,0,0,0
525288,2176,0,0,0,0,0,0
525289,2176,0,0,0,0,0,0
525290,2176,0,0,0,0,0,0
525291,2176,0,0,0,0,0,0
525292,2176,0,0,0,0,0,0
525293,2176,0,0,0,0,0,0
525294,2176,0,0,0,0,0,0
525295,2176,0,0,0,0,0,0
525296,2176,0,0,0,0,0,0
525297,2176,0,0,0,0,0,0
525298,2176,0,0,0,0,0,0
525299,2176,0,0,0,0,0,0
525300,2176,0,0,0,0,0,0
525301,2176,0,0,0,0,0,0
525302,2176,0,0,0,0,0,0
525303,2176,0,0,0,0,0,0
525304,2176,0,0,0,0,0,0
525305,2176,0,0,0,0,0,0
525306,2176,0,0,0,0,0,0
525307,2176,0,0,0,0,0,0
525308,2176,0,0,0,0,0,0
525309,2176,0,0,0,0,0,0
525310,2176,0,0,0,0,0,0
525311,2176,0,0,0,0,0,0
525312,2176,0,0,0,0,0,0
525313,2176,0,0,0,0,0,0
525314,2176,0,0,0,0,0,0
525315,2176,0,0,0,0,0,0
525316,2176,0,0,0,0,0,0
525317,2176,0,0,0,0,0,0
525318,2176,0,0,0,0,0,0
525319,2176,0,0,0,0,0,0
525320,2176,0,0,0,0,0,0
525321,2176,0,0,0,0,0,0
525322,2176,0,0,0,0,0,0
525323,2176,0,0,0,0,0,0
525324,2176,0,0,0,0,0,0
525325,2176,0,0,0,0,0,0
525326,2176,0,0,0,0,0,0
525327,2176,0,0,0,0,0,0
525328,2176,0,0,0,0,0,0
525329,2176,0,0,0,0,0,0
525330,2176,0,0,0,0,0,0
525331,2176,0,0,0,0,0,0
525332,2176,0,0,0,0,0,0
525333,2176,0,0,0,0,0,0
525334,2176,0,0,0,0,0,0
525335,2176,0,0,0,0,0,0
525336,2176,0,0,0,0,0,0
525337,2176,0,0,0,0,0,0
525338,2176,0,0,0,0,0,0
525339,2176,0,0,0,0,0,0
525340,2176,0,0,0,0,0,0
525341,2176,0,0,0,0,0,0
525342,2176,0,0,0,0,0,0
525343,2176,0,0,0,0,0,0
525344,2176,0,0,0,0,0,0
525345,2176,0,0,0,0,0,0
525346,2176,0,0,0,0,0,0
525347,2176,0,0,0,0,0,0
525348,2176,0,0,0,0,0,0
525349,2176,0,0,0,0,0,0
525350,2176,0,0,0,0,0,0
525351,2176,0,0,0,0,0,0
525352,2176,0,0,0,0,0,0
525353,2176,0,0,0,0,0,0
525354,2176,0,0,0,0,0,0
525355,2176,0,0,0,0,0,0
525356,2176,0,0,0,0,0,0
525357,2176,0,0,0,0,0,0
525358,2176,0,0,0,0,0,0
525359,2176,0,0,0,0,0,0
525360,2176,0,0,0,0,0,0
525361,2176,0,0,0,0,0,0
525362,2176,0,0,0,0,0,0
525363,2176,0,0,0,0,0,0
525364,2176,0,0,0,0,0,0
525365,2176,0,0,0,0,0,0
525366,2176,0,0,0,0,0,0
525367,2176,0,0,0,0,0,0
525368,2176,0,0,0,0,0,0
525369,2176,0,0,0,0,0,0
525370,2176,0,0,0,0,0,0
525371,2176,0,0,0,0,0,0
525372,2176,0,0,0,0,0,0
525373,2176,0,0,0,0,0,0
525374,2176,0,0,0,0,0,0
525375,2176,0,0,0,0,0,0
525376,2176,0,0,0,0,0,0
525377,2176,0,0,0,0,0,0
525378,2176,0,0,0,0,0,0
525379,2176,0,0,0,0,0,0
525380,2176,0,0,0,0,0,0
525381,2176,0,0,0,0,0,0
525382,2176,0,0,0,0,0,0
525383,2176,0,0,0,0,0,0
525384,2176,0,0,0,0,0,0
525385,2176,0,0,0,0,0,0
525386,2176,0,0,0,0,0,0
525387,2176,0,0,0,0,0,0
525388,2176,0,0,0,0,0,0
525389,2176,0,0,0,0,0,0
525390,2176,0,0,0,0,0,0
525391,2176,0,0,0,0,0,0
525392,2176,0,0,0,0,0,0
525393,2176,0,0,0,0,0,0
525394,2176,0,0,0,0,0,0
525395,2176,0,0,0,0,0,0
525396,2176,0,0,0,0,0,0
525397,2176,0,0,0,0,0,0
525398,2176,0,0,0,0,0,0
525399,2176,0,0,0,0,0,0
525400,2176,0,0,0,0,0,0
525401,2176,0,0,0,0,0,0
525402,2176,0,0,0,0,0,0
525403,2176,0,0,0,0,0,0
525404,2176,0,0,0,0,0,0
525405,2176,0,0,0,0,0,0
525406,2176,0,0,0,0,0,0
525407,2176,0,0,0,0,0,0
525408,2176,0,0,0,0,0,0
525409,2176,0,0,0,0,0,0
525410,2176,0,0,0,0,0,0
525411,2176,0,0,0,0,0,0
525412,2176,0,0,0,0,0,0
525413,2176,0,0,0,0,0,0
525414,2176,0,0,0,0,0,0
525415,2176,0,0,0,0,0,0
525416,2176,0,0,0,0,0,0
525417,2176,0,0,0,0,0,0
525418,2176,0,0,0,0,0,0
525419,2176,0,0,0,0,0,0
525420,2176,0,0,0,0,0,0
525421,2176,0,0,0,0,0,0
525422,2176,0,0,0,0,0,0
525423,2176,0,0,0,0,0,0
525424,2176,0,0,0,0,0,0
525425,2176,0,0,0,0,0,0
525426,2176,0,0,0,0,0,0
525427,2176,0,0,0,0,0,0
525428,2176,0,0,0,0,0,0
525429,2176,0,0,0,0,0,0
525430,2176,0,0,0,0,0,0
525431,2176,0,0,0,0,0,0
525432,2176,0,0,0,0,0,0
525433,2176,0,0,0,0,0,0
525434,2176,0,0,0,0,0,0
525435,2176,0,0,0,0,0,0
525436,2176,0,0,0,0,0,0
525437,2176,0,0,0,0,0,0
525438,2176,0,0,0,0,0,0
525439,2176,0,0,0,0,0,0
525440,2176,0,0,0,0,0,0
525441,2176,0,0,0,0,0,0
525442,2176,0,0,0,0,0,0
525443,2176,0,0,0,0,0,0
525444,2176,0,0,0,0,0,0
525445,2176,0,0,0,0,0,0
525446,2176,0,0,0,0,0,0
525447,2176,0,0,0,0,0,0
525448,2176,0,0,0,0,0,0
525449,2176,0,0,0,0,0,0
525450,2176,0,0,0,0,0,0
525451,2176,0,0,0,0,0,0
525452,2176,0,0,0,0,0,0
525453,2176,0,0,0,0,0,0
525454,2176,0,0,0,0,0,0
525455,2176,0,0,0,0,0,0
525456,2176,0,0,0,0,0,0
525457,2176,0,0,0,0,0,0
525458,2176,0,0,0,0,0,0
525459,2176,0,0,0,0,0,0
525460,2176,0,0,0,0,0,0
525461,2176,0,0,0,0,0,0
525462,2176,0,0,0,0,0,0
525463,2176,0,0,0,0,0,0
525464,2176,0,0,0,0,0,0
525465,2176,0,0,0,0,0,0
525466,2176,0,0,0,0,0,0
525467,2176,0,0,0,0,0,0
525468,2176,0,0,0,0,0,0
525469,2176,0,0,0,0,0,0
525470,2176,0,0,0,0,0,0
525471,2176,0,0,0,0,0,0
525472,2176,0,0,0,0,0,0
525473,2176,0,0,0,0,0,0
525474,2176,0,0,0,0,0,0
525475,2176,0,0,0,0,0,0
525476,2176,0,0,0,0,0,0
525477,2176,0,0,0,0,0,0
525478,2176,0,0,0,0,0,0
525479,2176,0,0,0,0,0,0
525480,2176,0,0,0,0,0,0
525481,2176,0,0,0,0,0,0
525482,2176,0,0,0,0,0,0
525483,2176,0,0,0,0,0,0
525484,2176,0,0,0,0,0,0
525485,2176,0,0,0,0,0,0
525486,2176,0,0,0,0,0,0
525487,2176,0,0,0,0,0,0
525488,2176,0,0,0,0,0,0
525489,2176,0,0,0,0,0,0
525490,2176,0,0,0,0,0,0
525491,2176,0,0,0,0,0,0
525492,2176,0,0,0,0,0,0
525493,2176,0,0,0,0,0,0
525494,2176,0,0,0,0,0,0
525495,2176,0,0,0,0,0,0
525496,2176,0,0,0,0,0,0
525497,2176,0,0,0,0,0,0
525498,2176,0,0,0,0,0,0
525499,2176,0,0,0,0,0,0
525500,2176,0,0,0,0,0,0
525501,2176,0,0,0,0,0,0
525502,2176,0,0,0,0,0,0
525503,2176,0,0,0,0,0,0
525504,2176,0,0,0,0,0,0
525505,2176,0,0,0,0,0,0
525506,2176,0,0,0,0,0,0
525507,2176,0,0,0,0,0,0
525508,2176,0,0,0,0,0,0
525509,2176,0,0,0,0,0,0
525510,2176,0,0,0,0,0,0
525511,2176,0,0,0,0,0,0
525512,2176,0,0,0,0,0,0
525513,2176,0,0,0,0,0,0
525514,2176,0,0,0,0,0,0
525515,2176,0,0,0,0,0,0
525516,2176,0,0,0,0,0,0
525517,2176,0,0,0,0,0,0
525518,2176,0,0,0,0,0,0
525519,2176,0,0,0,0,0,0
525520,2176,0,0,0,0,0,0
525521,2176,0,0,0,0,0,0
525522,2176,0,0,0,0,0,0
525523,2176,0,0,0,0,0,0
525524,2176,0,0,0,0,0,0
525525,2176,0,0,0,0,0,0
525526,2176,0,0,0,0,0,0
525527,2176,0,0,0,0,0,0
525528,2176,0,0,0,0,0,0
525529,2176,0,0,0,0,0,0
525530,2176,0,0,0,0,0,0
525531,2176,0,0,0,0,0,0
525532,2176,0,0,0,0,0,0
525533,2176,0,0,0,0,0,0
525534,2176,0,0,0,0,0,0
525535,2176,0,0,0,0,0,0
525536,2176,0,0,0,0,0,0
525537,2176,0,0,0,0,0,0
525538,2176,0,0,0,0,0,0
525539,2176,0,0,0,0,0,0
525540,2176,0,0,0,0,0,0
525541,2176,0,0,0,0,0,0
525542,2176,0,0,0,0,0,0
525543,2176,0,0,0,0,0,0
525544,2176,0,0,0,0,0,0
525545,2176,0,0,0,0,0,0
525546,2176,0,0,0,0,0,0
525547,2176,0,0,0,0,0,0
525548,2176,0,0,0,0,0,0
525549,2176,0,0,0,0,0,0
525550,2176,0,0,0,0,0,0
525551,2176,0,0,0,0,0,0
525552,2176,0,0,0,0,0,0
525553,2176,0,0,0,0,0,0
525554,2176,0,0,0,0,0,0
525555,2176,0,0,0,0,0,0
525556,2176,0,0,0,0,0,0
525557,2176,0,0,0,0,0,0
525558,2176,0,0,0,0,0,0
525559,2176,0,0,0,0,0,0
525560,2176,0,0,0,0,0,0
525561,2176,0,0,0,0,0,0
525562,2176,0,0,0,0,0,0
525563,2176,0,0,0,0,0,0
525564,2176,0,0,0,0,0,0
525565,2176,0,0,0,0,0,0
525566,2176,0,0,0,0,0,0
525567,2176,0,0,0,0,0,0
525568,2176,0,0,0,0,0,0
525569,2176,0,0,0,0,0,0
525570,2176,0,0,0,0,0,0
525571,2176,0,0,0,0,0,0
525572,2176,0,0,0,0,0,0
525573,2176,0,0,0,0,0,0
525574,2176,0,0,0,0,0,0
525575,2176,0,0,0,0,0,0
525576,2176,0,0,0,0,0,0
525577,2176,0,0,0,0,0,0
525578,2176,0,0,0,0,0,0
525579,2176,0,0,0,0,0,0
525580,2176,0,0,0,0,0,0
525581,2176,0,0,0,0,0,0
525582,2176,0,0,0,0,0,0
525583,2176,0,0,0,0,0,0
525584,2176,0,0,0,0,0,0
525585,2176,0,0,0,0,0,0
525586,2176,0,0,0,0,0,0
525587,2176,0,0,0,0,0,0
525588,2176,0,0,0,0,0,0
525589,2176,0,0,0,0,0,0
525590,2176,0,0,0,0,0,0
525591,2176,0,0,0,0,0,0
525592,2176,0,0,0,0,0,0
525593,2176,0,0,0,0,0,0
525594,2176,0,0,0,0,0,0
525595,2176,0,0,0,0,0,0
525596,2176,0,0,0,0,0,0
525597,2176,0,0,0,0,0,0
525598,2176,0,0,0,0,0,0
525599,2176,0,0,0,0,0,0
525600,2176,0,0,0,0,0,0
525601,2176,0,0,0,0,0,0
525602,2176,0,0,0,0,0,0
525603,2176,0,0,0,0,0,0
525604,2176,0,0,0,0,0,0
525605,2176,0,0,0,0,0,0
525606,2176,0,0,0,0,0,0
525607,2176,0,0,0,0,0,0
525608,2176,0,0,0,0,0,0
525609,2176,0,0,0,0,0,0
525610,2176,0,0,0,0,0,0
525611,2176,0,0,0,0,0,0
525612,2176,0,0,0,0,0,0
525613,2176,0,0,0,0,0,0
525614,2176,0,0,0,0,0,0
525615,2176,0,0,0,0,0,0
525616,2176,0,0,0,0,0,0
525617,2176,0,0,0,0,0,0
525618,2176,0,0,0,0,0,0
525619,2176,0,0,0,0,0,0
525620,2176,0,0,0,0,0,0
525621,2176,0,0,0,0,0,0
525622,2176,0,0,0,0,0,0
525623,2176,0,0,0,0,0,0
525624,2176,0,0,0,0,0,0
525625,2176,0,0,0,0,0,0
525626,2176,0,0,0,0,0,0
525627,2176,0,0,0,0,0,0
525628,2176,0,0,0,0,0,0
525629,2176,0,0,0,0,0,0
525630,2176,0,0,0,0,0,0
525631,2176,0,0,0,0,0,0
525632,2176,0,0,0,0,0,0
525633,2176,0,0,0,0,0,0
525634,2176,0,0,0,0,0,0
525635,2176,0,0,0,0,0,0
525636,2176,0,0,0,0,0,0
525637,2176,0,0,0,0,0,0
525638,2176,0,0,0,0,0,0
525639,2176,0,0,0,0,0,0
525640,2176,0,0,0,0,0,0
525641,2176,0,0,0,0,0,0
525642,2176,0,0,0,0,0,0
525643,2176,0,0,0,0,0,0
525644,2176,0,0,0,0,0,0
525645,2176,0,0,0,0,0,0
525646,2176,0,0,0,0,0,0
525647,2176,0,0,0,0,0,0
525648,2176,0,0,0,0,0,0
525649,2176,0,0,0,0,0,0
525650,2176,0,0,0,0,0,0
525651,2176,0,0,0,0,0,0
525652,2176,0,0,0,0,0,0
525653,2176,0,0,0,0,0,0
525654,2176,0,0,0,0,0,0
525655,2176,0,0,0,0,0,0
525656,2176,0,0,0,0,0,0
525657,2176,0,0,0,0,0,0
525658,2176,0,0,0,0,0,0
525659,2176,0,0,0,0,0,0
525660,2176,0,0,0,0,0,0
525661,2176,0,0,0,0,0,0
525662,2176,0,0,0,0,0,0
525663,2176,0,0,0,0,0,0
525664,2176,0,0,0,0,0,0
525665,2176,0,0,0,0,0,0
525666,2176,0,0,0,0,0,0
525667,2176,0,0,0,0,0,0
525668,2176,0,0,0,0,0,0
525669,2176,0,0,0,0,0,0
525670,2176,0,0,0,0,0,0
525671,2176,0,0,0,0,0,0
525672,2176,0,0,0,0,0,0
525673,2176,0,0,0,0,0,0
525674,2176,0,0,0,0,0,0
525675,2176,0,0,0,0,0,0
525676,2176,0,0,0,0,0,0
525677,2176,0,0,0,0,0,0
525678,2176,0,0,0,0,0,0
525679,2176,0,0,0,0,0,0
525680,2176,0,0,0,0,0,0
525681,2176,0,0,0,0,0,0
525682,2176,0,0,0,0,0,0
525683,2176,0,0,0,0,0,0
525684,2176,0,0,0,0,0,0
525685,2176,0,0,0,0,0,0
525686,2176,0,0,0,0,0,0
525687,2176,0,0,0,0,0,0
525688,2176,0,0,0,0,0,0
525689,2176,0,0,0,0,0,0
525690,2176,0,0,0,0,0,0
525691,2176,0,0,0,0,0,0
525692,2176,0,0,0,0,0,0
525693,2176,0,0,0,0,0,0
525694,2176,0,0,0,0,0,0
525695,2176,0,0,0,0,0,0
525696,2176,0,0,0,0,0,0
525697,2176,0,0,0,0,0,0
525698,2176,0,0,0,0,0,0
525699,2176,0,0,0,0,0,0
525700,2176,0,0,0,0,0,0
525701,2176,0,0,0,0,0,0
525702,2176,0,0,0,0,0,0
525703,2176,0,0,0,0,0,0
525704,2176,0,0,0,0,0,0
525705,2176,0,0,0,0,0,0
525706,2176,0,0,0,0,0,0
525707,2176,0,0,0,0,0,0
525708,2176,0,0,0,0,0,0
525709,2176,0,0,0,0,0,0
525710,2176,0,0,0,0,0,0
525711,2176,0,0,0,0,0,0
525712,2176,0,0,0,0,0,0
525713,2176,0,0,0,0,0,0
525714,2176,0,0,0,0,0,0
525715,2176,0,0,0,0,0,0
525716,2176,0,0,0,0,0,0
525717,2176,0,0,0,0,0,0
525718,2176,0,0,0,0,0,0
525719,2176,0,0,0,0,0,0
525720,2176,0,0,0,0,0,0
525721,2176,0,0,0,0,0,0
525722,2176,0,0,0,0,0,0
525723,2176,0,0,0,0,0,0
525724,2176,0,0,0,0,0,0
525725,2176,0,0,0,0,0,0
525726,2176,0,0,0,0,0,0
525727,2176,0,0,0,0,0,0
525728,2176,0,0,0,0,0,0
525729,2176,0,0,0,0,0,0
525730,2176,0,0,0,0,0,0
525731,2176,0,0,0,0,0,0
525732,2176,0,0,0,0,0,0
525733,2176,0,0,0,0,0,0
525734,2176,0,0,0,0,0,0
525735,2176,0,0,0,0,0,0
525736,2176,0,0,0,0,0,0
525737,2176,0,0,0,0,0,0
525738,2176,0,0,0,0,0,0
525739,2176,0,0,0,0,0,0
525740,2176,0,0,0,0,0,0
525741,2176,0,0,0,0,0,0
525742,2176,0,0,0,0,0,0
525743,2176,0,0,0,0,0,0
525744,2176,0,0,0,0,0,0
525745,2176,0,0,0,0,0,0
525746,2176,0,0,0,0,0,0
525747,2176,0,0,0,0,0,0
525748,2176,0,0,0,0,0,0
525749,2176,0,0,0,0,0,0
525750,2176,0,0,0,0,0,0
525751,2176,0,0,0,0,0,0
525752,2176,0,0,0,0,0,0
525753,2176,0,0,0,0,0,0
525754,2176,0,0,0,0,0,0
525755,2176,0,0,0,0,0,0
525756,2176,0,0,0,0,0,0
525757,2176,0,0,0,0,0,0
525758,2176,0,0,0,0,0,0
525759,2176,0,0,0,0,0,0
525760,2176,0,0,0,0,0,0
525761,2176,0,0,0,0,0,0
525762,2176,0,0,0,0,0,0
525763,2176,0,0,0,0,0,0
525764,2176,0,0,0,0,0,0
525765,2176,0,0,0,0,0,0
525766,2176,0,0,0,0,0,0
525767,2176,0,0,0,0,0,0
525768,2176,0,0,0,0,0,0
525769,2176,0,0,0,0,0,0
525770,2176,0,0,0,0,0,0
525771,2176,0,0,0,0,0,0
525772,2176,0,0,0,0,0,0
525773,2176,0,0,0,0,0,0
525774,2176,0,0,0,0,0,0
525775,2176,0,0,0,0,0,0
525776,2176,0,0,0,0,0,0
525777,2176,0,0,0,0,0,0
525778,2176,0,0,0,0,0,0
525779,2176,0,0,0,0,0,0
525780,2176,0,0,0,0,0,0
525781,2176,0,0,0,0,0,0
525782,2176,0,0,0,0,0,0
525783,2176,0,0,0,0,0,0
525784,2176,0,0,0,0,0,0
525785,2176,0,0,0,0,0,0
525786,2176,0,0,0,0,0,0
525787,2176,0,0,0,0,0,0
525788,2176,0,0,0,0,0,0
525789,2176,0,0,0,0,0,0
525790,2176,0,0,0,0,0,0
525791,2176,0,0,0,0,0,0
525792,2176,0,0,0,0,0,0
525793,2176,0,0,0,0,0,0
525794,2176,0,0,0,0,0,0
525795,2176,0,0,0,0,0,0
525796,2176,0,0,0,0,0,0
525797,2176,0,0,0,0,0,0
525798,2176,0,0,0,0,0,0
525799,2176,0,0,0,0,0,0
525800,2176,0,0,0,0,0,0
525801,2176,0,0,0,0,0,0
525802,2176,0,0,0,0,0,0
525803,2176,0,0,0,0,0,0
525804,2176,0,0,0,0,0,0
525805,2176,0,0,0,0,0,0
525806,2176,0,0,0,0,0,0
525807,2176,0,0,0,0,0,0
525808,2176,0,0,0,0,0,0
525809,2176,0,0,0,0,0,0
525810,2176,0,0,0,0,0,0
525811,2176,0,0,0,0,0,0
525812,2176,0,0,0,0,0,0
525813,2176,0,0,0,0,0,0
525814,2176,0,0,0,0,0,0
525815,2176,0,0,0,0,0,0
525816,2176,0,0,0,0,0,0
525817,2176,0,0,0,0,0,0
525818,2176,0,0,0,0,0,0
525819,2176,0,0,0,0,0,0
525820,2176,0,0,0,0,0,0
525821,2176,0,0,0,0,0,0
525822,2176,0,0,0,0,0,0
525823,2176,0,0,0,0,0,0
525824,2176,0,0,0,0,0,0
525825,2176,0,0,0,0,0,0
525826,2176,0,0,0,0,0,0
525827,2176,0,0,0,0,0,0
